Name,Affinity
dds1_enamine547,-8.514
hinge_enamine13868,-7.236
ab_enamine21726,-7.011
hinge_enamine21751,-8.63
dds5_enamine45891,-7.125
hinge_enamine6628,-6.909
hinge_enamine22220,-6.735
hinge_enamine18799,-8.174
dds5_enamine41390,-7.615
ab_enamine23250,-7.766
hinge_enamine17493,-6.637
dds5_enamine9912,-8.506
dds5_enamine48579,-6.075
dds5_enamine30271,-8.444
dds5_enamine10798,-8.532
dds5_enamine26340,-7.405
hinge_enamine455,-7.336
hinge_enamine1698,-6.818
dds5_enamine27444,-7.72
dds5_enamine8648,-6.9
ab_enamine19731,-8.914
hinge_enamine22931,-8.009
ab_enamine4174,-6.834
hinge_enamine13804,-7.797
dds5_enamine5975,-8.226
ab_enamine14058,-6.77
dds1_enamine10089,-7.349
ab_enamine2074,-7.165
dds5_enamine15852,-7.326
ab_enamine13685,-8.655
hinge_enamine5492,-8.287
hinge_enamine14590,-8.812
dds5_enamine37461,-7.628
dds5_enamine36064,-7.132
hinge_enamine23903,-8.314
dds5_enamine4669,-6.912
ab_enamine1148,-8.081
hinge_enamine18583,-8.373
dds1_enamine4207,-9.065
dds5_enamine12033,-7.18
ab_enamine17396,-6.283
ab_enamine26760,-8.258
dds5_enamine22137,-7.476
dds5_enamine35566,-9.03
dds5_enamine6256,-6.173
dds5_enamine47011,-6.813
dds5_enamine35788,-7.786
hinge_enamine7209,-8.707
ab_enamine7327,-6.822
hinge_enamine22829,-7.636
hinge_enamine13785,-7.706
dds5_enamine10076,-6.047
hinge_enamine20466,-6.63
ab_enamine3715,-6.88
ab_enamine415,-6.253
dds5_enamine17118,-7.927
dds1_enamine2141,-7.583
dds5_enamine41088,-6.657
dds5_enamine2011,-6.753
dds5_enamine43170,-7.511
dds5_enamine47962,-7.524
dds1_enamine3338,-6.619
dds5_enamine24233,-6.578
dds5_enamine27406,-8.351
dds5_enamine36744,-8.76
dds1_enamine2223,-7.042
ab_enamine10438,-7.166
ab_enamine14566,-7.098
dds5_enamine19803,-8.36
hinge_enamine14715,-7.062
dds5_enamine4971,-6.433
dds5_enamine21216,-5.969
ab_enamine17712,-6.612
dds5_enamine394,-6.546
hinge_enamine15994,-7.807
psl_enamine4265,-7.922
ab_enamine15697,-7.369
dds5_enamine30948,-7.659
hinge_enamine15693,-9.485
dds5_enamine4093,-7.763
ab_enamine2904,-6.011
hinge_enamine22603,-8.026
dds5_enamine40235,-5.281
ab_enamine4841,-7.426
ab_enamine13832,-6.587
hinge_enamine6683,-7.464
dds5_enamine4080,-8.216
ab_enamine9833,-7.102
dds1_enamine512,-6.825
dds5_enamine16011,-5.686
ab_enamine12188,-6.809
ab_enamine22077,-7.847
dds5_enamine20008,-7.263
ab_enamine5733,-7.053
ab_enamine754,-5.993
dds5_enamine7235,-8.813
hinge_enamine16420,-7.176
dds5_enamine3749,-8.427
ab_enamine3418,-8.47
dds5_enamine36609,-7.046
dds5_enamine13055,-6.699
dds5_enamine34869,-8.303
psl_enamine3342,-7.963
ab_enamine9652,-7.615
ab_enamine20128,-6.913
dds5_enamine25273,-6.513
ab_enamine14080,-5.752
dds5_enamine20619,-7.364
CHEMBL2103840,-7.229
dds5_enamine25534,-7.426
dds5_enamine5380,-7.745
ab_enamine4078,-6.695
ab_enamine5377,-7.502
dds1_enamine9775,-7.822
dds5_enamine43906,-6.554
dds1_enamine3327,-8.005
dds1_enamine7317,-7.171
ab_enamine26487,-7.644
hinge_enamine21015,-7.526
hinge_enamine22485,-7.372
CHEMBL3688339,-6.852
dds5_enamine20048,-6.681
ab_enamine7789,-7.793
ab_enamine8009,-6.77
dds1_enamine10072,-5.663
ab_enamine10661,-6.733
ab_enamine7756,-6.594
dds5_enamine48272,-6.27
dds5_enamine14023,-6.692
dds5_enamine17411,-7.178
dds5_enamine33780,-6.944
hinge_enamine9145,-8.203
dds1_enamine3377,-6.382
dds5_enamine48581,-6.009
dds5_enamine40793,-7.526
dds5_enamine17106,-7.488
dds5_enamine18953,-6.749
hinge_enamine12043,-7.311
dds5_enamine46155,-6.945
dds5_enamine28662,-8.574
dds5_enamine46093,-7.547
dds1_enamine7694,-7.819
dds5_enamine27929,-6.929
dds5_enamine9615,-6.512
dds5_enamine23316,-6.826
ab_enamine23082,-7.834
ab_enamine6145,-8.022
dds5_enamine3504,-7.867
ab_enamine9473,-7.611
dds5_enamine49337,-7.619
ab_enamine7645,-7.527
ab_enamine17485,-7.075
dds5_enamine2215,-7.546
dds1_enamine4177,-7.617
dds5_enamine28725,-6.208
dds5_enamine14185,-6.368
dds5_enamine44155,-7.373
ab_enamine12185,-5.895
hinge_enamine575,-6.896
hinge_enamine5971,-7.309
dds5_enamine28165,-7.743
ab_enamine13435,-6.407
psl_enamine5274,-6.537
dds5_enamine33394,-7.518
dds5_enamine33150,-8.506
dds5_enamine22089,-7.809
ab_enamine21694,-6.776
ab_enamine19040,-7.677
CHEMBL3937254,-7.944
dds5_enamine24468,-7.364
ab_enamine19282,-5.73
hinge_enamine7987,-8.453
dds1_enamine1296,-7.015
dds5_enamine592,-7.169
dds5_enamine43511,-7.238
dds5_enamine15097,-7.354
hinge_enamine12378,-8.62
ab_enamine8885,-8.903
ab_enamine9004,-7.178
ab_enamine18340,-8.311
dds5_enamine12519,-7.461
dds5_enamine38038,-5.684
psl_enamine1730,-7.271
dds5_enamine38897,-7.703
dds5_enamine8288,-6.716
dds5_enamine47500,-8.227
dds5_enamine40714,-9.364
hinge_enamine16189,-7.756
dds5_enamine19211,-5.872
dds5_enamine49047,-7.763
hinge_enamine18580,-7.052
dds1_enamine1253,-7.389
dds5_enamine27181,-7.25
ab_enamine23179,-6.346
dds5_enamine15349,-7.986
dds5_enamine22389,-9.504
hinge_enamine6858,-7.992
dds5_enamine41362,-7.102
dds5_enamine31125,-8.25
ab_enamine12250,-7.68
ab_enamine8753,-8.043
ab_enamine18124,-6.704
hinge_enamine14886,-7.977
hinge_enamine2591,-8.371
ab_enamine7305,-6.604
ab_enamine15000,-7.4
ab_enamine10412,-8.575
ab_enamine6097,-7.285
hinge_enamine37,-7.178
dds5_enamine39064,-6.076
dds5_enamine4563,-7.219
dds5_enamine27204,-6.6
ab_enamine105,-7.477
dds5_enamine27401,-7.169
dds5_enamine22409,-7.483
dds5_enamine27293,-6.276
ab_enamine5195,-7.67
dds5_enamine21368,-7.115
dds1_enamine1303,-7.487
hinge_enamine11650,-7.335
ab_enamine23242,-7.147
ab_enamine9097,-8.699
dds5_enamine19722,-8.903
dds5_enamine8797,-7.324
hinge_enamine10790,-7.733
hinge_enamine3023,-6.64
dds1_enamine8514,-7.302
dds5_enamine14864,-7.527
dds1_enamine2467,-7.776
hinge_enamine3829,-6.342
dds5_enamine19723,-7.559
ab_enamine12514,-6.789
dds5_enamine14342,-8.06
dds5_enamine33163,-6.694
dds5_enamine48079,-7.028
hinge_enamine18808,-6.781
dds5_enamine5210,-7.186
dds5_enamine10405,-7.231
dds5_enamine13312,-7.734
ab_enamine11497,-7.286
ab_enamine11582,-6.479
dds5_enamine26837,-7.888
dds5_enamine45380,-7.962
hinge_enamine7337,-8.017
dds5_enamine26706,-6.725
dds5_enamine25377,-6.789
hinge_enamine17945,-7.854
ab_enamine7859,-8.32
hinge_enamine10426,-7.31
psl_enamine4731,-6.89
dds5_enamine49145,-8.294
dds5_enamine3988,-6.826
dds5_enamine9139,-6.801
ab_enamine2519,-7.321
ab_enamine19218,-6.714
dds5_enamine23321,-6.58
ab_enamine2782,-7.658
dds5_enamine13856,-7.802
dds5_enamine7853,-7.332
ab_enamine25949,-7.126
dds5_enamine40890,-7.09
dds5_enamine46513,-8.28
ab_enamine16792,-7.667
psl_enamine3707,-6.96
ab_enamine14053,-8.037
ab_enamine26479,-6.638
ab_enamine28662,-7.227
CHEMBL411907,-5.741
dds5_enamine26190,-7.066
dds5_enamine27025,-8.331
dds5_enamine3224,-7.469
hinge_enamine21618,-7.136
dds5_enamine38912,-7.382
dds5_enamine17332,-7.495
dds5_enamine40375,-7.372
dds5_enamine18001,-8.08
hinge_enamine23662,-7.578
dds5_enamine28701,-7.973
dds5_enamine2104,-8.259
hinge_enamine5804,-8.718
hinge_enamine7483,-8.103
ab_enamine24251,-7.503
psl_enamine5117,-9.339
dds5_enamine4729,-7.393
dds1_enamine7615,-8.376
ab_enamine18250,-7.674
hinge_enamine19064,-8.227
ab_enamine22068,-7.058
hinge_enamine22728,-6.612
hinge_enamine11792,-7.433
ab_enamine2584,-6.947
hinge_enamine8547,-7.709
dds5_enamine19797,-6.202
dds5_enamine38780,-6.446
ab_enamine7235,-7.076
dds5_enamine37448,-5.962
hinge_enamine13729,-8.653
ab_enamine15983,-7.168
ab_enamine16518,-6.635
dds5_enamine20213,-6.985
dds5_enamine16726,-6.301
dds5_enamine31273,-7.684
dds5_enamine2373,-8.487
dds5_enamine44192,-8.182
ab_enamine4734,-6.503
dds5_enamine34399,-7.593
hinge_enamine4799,-7.176
dds5_enamine48652,-7.43
hinge_enamine11455,-7.25
dds5_enamine18193,-7.811
dds5_enamine22378,-8.094
dds5_enamine35218,-9.546
ab_enamine25205,-7.248
hinge_enamine17127,-7.993
dds5_enamine36799,-7.776
dds5_enamine36931,-7.911
hinge_enamine20325,-8.538
dds5_enamine23406,-6.749
hinge_enamine4802,-7.04
hinge_enamine12797,-8.065
hinge_enamine17336,-8.038
ab_enamine10548,-6.837
ab_enamine7084,-6.11
hinge_enamine21362,-9.216
ab_enamine25678,-7.387
ab_enamine20361,-6.787
ab_enamine28234,-7.564
psl_enamine467,-7.514
dds5_enamine16292,-7.882
dds5_enamine27433,-6.805
dds5_enamine30392,-7.238
ab_enamine26790,-7.95
ab_enamine26672,-7.573
dds5_enamine32935,-7.804
dds1_enamine4470,-6.198
ab_enamine6907,-6.837
dds5_enamine18331,-6.859
hinge_enamine20098,-7.95
dds5_enamine37065,-7.494
ab_enamine5867,-8.131
ab_enamine11916,-6.674
ab_enamine1560,-6.843
dds5_enamine36742,-6.761
dds5_enamine10066,-6.656
dds5_enamine7607,-6.042
dds1_enamine8126,-7.234
dds5_enamine41850,-6.81
dds5_enamine16786,-7.086
dds5_enamine11717,-8.046
hinge_enamine1646,-9.633
ab_enamine24841,-7.623
dds5_enamine41970,-7.12
hinge_enamine4189,-6.904
ab_enamine25822,-8.523
dds5_enamine35604,-6.798
dds5_enamine32178,-7.468
dds5_enamine25375,-6.932
hinge_enamine4641,-7.917
ab_enamine16646,-7.566
dds5_enamine18020,-7.467
dds5_enamine49293,-7.713
dds5_enamine13368,-7.188
dds5_enamine27367,-7.248
dds5_enamine34946,-6.825
hinge_enamine11785,-6.855
dds5_enamine46321,-7.159
dds5_enamine32364,-7.222
ab_enamine28774,-8.331
dds5_enamine22875,-6.84
hinge_enamine23776,-6.547
hinge_enamine6051,-7.194
ab_enamine18244,-6.581
dds5_enamine27844,-7.293
CHEMBL475816,-8.207
dds5_enamine49526,-7.854
hinge_enamine2659,-7.25
dds5_enamine5689,-8.027
ab_enamine3957,-6.124
ab_enamine26168,-7.852
hinge_enamine9988,-9.725
ab_enamine22696,-7.399
dds5_enamine344,-5.985
dds5_enamine422,-8.656
dds5_enamine38900,-7.08
dds5_enamine30880,-6.415
dds5_enamine20106,-8.099
dds1_enamine3195,-6.651
hinge_enamine20809,-7.901
dds5_enamine30841,-7.217
ab_enamine28149,-7.774
hinge_enamine15826,-8.345
ab_enamine28175,-7.014
ab_enamine16521,-7.639
ab_enamine368,-7.735
dds5_enamine30673,-6.667
fda_enamine251,-5.466
ab_enamine3161,-8.036
hinge_enamine23815,-8.266
dds5_enamine21529,-8.072
hinge_enamine8001,-7.357
dds5_enamine43985,-7.39
hinge_enamine1258,-8.748
dds1_enamine7843,-6.343
dds1_enamine2238,-8.221
dds5_enamine13248,-7.484
ab_enamine22708,-7.44
psl_enamine3852,-6.492
dds5_enamine28616,-6.651
ab_enamine21658,-8.085
dds1_enamine6496,-7.736
ab_enamine5002,-6.615
hinge_enamine2534,-7.451
dds5_enamine2607,-7.155
dds1_enamine5849,-8.143
dds5_enamine7747,-7.44
hinge_enamine7,-6.846
hinge_enamine16793,-8.444
dds5_enamine4144,-7.591
dds5_enamine44046,-7.329
hinge_enamine11238,-7.785
dds5_enamine20381,-9.507
ab_enamine23276,-6.985
ab_enamine1465,-6.797
dds5_enamine18956,-7.27
ab_enamine19922,-7.363
hinge_enamine16203,-6.801
hinge_enamine1410,-7.232
hinge_enamine19568,-8.121
dds5_enamine36802,-7.127
dds5_enamine16544,-6.564
ab_enamine14524,-7.256
dds5_enamine33827,-6.878
dds5_enamine6034,-7.445
dds5_enamine15968,-7.295
psl_enamine1769,-8.042
dds5_enamine28079,-7.95
dds5_enamine12986,-7.387
dds5_enamine9132,-7.688
dds1_enamine8572,-7.416
dds5_enamine40415,-7.379
ab_enamine12182,-7.052
dds5_enamine5661,-6.368
dds5_enamine2192,-9.011
dds5_enamine49461,-7.619
dds5_enamine25902,-6.166
ab_enamine14219,-7.606
dds5_enamine44425,-8.515
psl_enamine588,-7.183
ab_enamine4392,-7.581
psl_enamine3126,-7.054
ab_enamine12702,-7.32
dds5_enamine42761,-6.881
ab_enamine14471,-7.235
dds5_enamine4384,-7.083
dds5_enamine33487,-9.145
dds5_enamine39597,-7.318
dds5_enamine38939,-7.172
hinge_enamine23609,-6.521
ab_enamine14717,-6.874
dds1_enamine1505,-7.306
dds5_enamine35896,-6.6
hinge_enamine5780,-8.649
ab_enamine3687,-7.837
hinge_enamine5169,-8.793
dds5_enamine3669,-6.715
hinge_enamine3159,-8.868
dds1_enamine4750,-7.593
ab_enamine17034,-7.908
hinge_enamine22438,-7.771
dds5_enamine5493,-6.95
dds1_enamine3984,-7.348
ab_enamine18779,-6.153
ab_enamine14901,-8.407
dds5_enamine31457,-8.13
ab_enamine8385,-7.158
ab_enamine13796,-6.204
ab_enamine6164,-7.143
dds1_enamine4923,-7.236
dds5_enamine28024,-7.912
ab_enamine5709,-8.701
dds5_enamine10837,-6.92
dds5_enamine39653,-7.106
fda_enamine418,-6.32
psl_enamine2910,-7.582
ab_enamine836,-6.405
hinge_enamine10694,-7.339
dds1_enamine9704,-8.775
ab_enamine8107,-6.146
ab_enamine18745,-6.32
dds5_enamine21175,-5.671
dds5_enamine47318,-7.357
dds5_enamine39224,-7.845
dds5_enamine33494,-7.791
dds5_enamine27544,-7.038
dds1_enamine2062,-7.702
dds5_enamine28031,-8.211
dds5_enamine18636,-7.515
hinge_enamine19555,-7.348
ab_enamine2077,-6.45
ab_enamine8085,-7.968
ab_enamine14693,-8.675
dds5_enamine30603,-7.172
dds5_enamine6436,-7.875
dds5_enamine41534,-7.816
dds5_enamine45990,-7.422
ab_enamine4424,-7.576
dds5_enamine34037,-7.639
dds1_enamine995,-7.607
ab_enamine19019,-6.734
dds5_enamine24307,-6.572
hinge_enamine16557,-6.844
dds5_enamine6132,-7.698
dds1_enamine2658,-7.496
ab_enamine2301,-6.863
hinge_enamine5857,-7.273
hinge_enamine6260,-8.583
psl_enamine5742,-7.332
hinge_enamine18276,-6.997
dds5_enamine44961,-8.196
hinge_enamine22738,-7.639
ab_enamine6505,-6.672
dds5_enamine49729,-8.122
dds5_enamine49081,-8.505
dds5_enamine6622,-7.36
hinge_enamine9608,-7.889
dds5_enamine15808,-6.471
dds5_enamine38013,-6.516
dds5_enamine38408,-7.673
dds5_enamine42127,-7.998
hinge_enamine7796,-8.307
hinge_enamine12683,-8.462
dds5_enamine10109,-5.931
dds5_enamine46040,-7.604
hinge_enamine19475,-7.984
dds5_enamine10796,-7.121
dds5_enamine34341,-6.513
dds5_enamine40159,-7.125
ab_enamine19446,-6.664
hinge_enamine21961,-7.888
hinge_enamine12692,-7.994
dds5_enamine4914,-7.35
hinge_enamine12601,-7.66
ab_enamine16774,-8.048
dds5_enamine23112,-6.851
hinge_enamine1537,-7.186
dds1_enamine9586,-8.179
dds1_enamine7304,-10.514
ab_enamine2409,-7.212
dds5_enamine2371,-7.136
dds5_enamine9384,-6.151
ab_enamine5302,-7.605
dds5_enamine24310,-8.805
dds1_enamine3780,-7.342
hinge_enamine11962,-7.09
dds5_enamine14214,-7.669
dds5_enamine34606,-9.405
ab_enamine6679,-7.005
dds5_enamine31013,-8.11
hinge_enamine8655,-8.138
dds5_enamine11793,-7.632
dds5_enamine20214,-7.928
ab_enamine514,-6.87
dds5_enamine35588,-6.17
dds1_enamine5082,-7.175
ab_enamine7542,-6.492
hinge_enamine19951,-7.182
dds5_enamine28535,-8.236
ab_enamine18262,-7.464
ab_enamine25085,-6.928
ab_enamine2490,-6.606
hinge_enamine15106,-7.892
ab_enamine17452,-7.239
dds5_enamine15882,-6.146
ab_enamine25237,-7.437
dds5_enamine19222,-5.501
hinge_enamine17936,-7.63
ab_enamine24934,-8.234
dds5_enamine48241,-7.174
dds1_enamine7259,-7.655
dds5_enamine16842,-7.02
dds5_enamine2661,-6.826
ab_enamine3015,-7.831
psl_enamine316,-7.124
ab_enamine4085,-6.835
dds5_enamine22053,-7.275
ab_enamine4402,-6.051
ab_enamine26953,-8.042
ab_enamine4905,-7.221
hinge_enamine13335,-8.526
ab_enamine14019,-8.122
dds5_enamine15918,-8.092
psl_enamine1555,-7.167
psl_enamine4764,-5.744
dds5_enamine40947,-8.221
ab_enamine24197,-7.466
dds5_enamine29626,-7.402
ab_enamine15946,-8.573
ab_enamine1617,-7.776
dds5_enamine37001,-7.164
dds5_enamine11091,-6.945
hinge_enamine13467,-8.41
dds5_enamine24915,-7.522
ab_enamine12295,-6.978
dds5_enamine10449,-5.276
psl_enamine2698,-6.037
ab_enamine23712,-7.065
psl_enamine5270,-8.425
dds5_enamine10216,-7.701
dds5_enamine39011,-7.628
ab_enamine16798,-7.138
dds5_enamine46904,-8.429
dds5_enamine4662,-7.997
dds5_enamine31734,-7.998
hinge_enamine11330,-7.714
dds5_enamine26916,-7.031
dds1_enamine7995,-7.411
dds5_enamine7395,-7.089
dds5_enamine3780,-7.395
dds1_enamine1829,-9.27
dds5_enamine30474,-6.515
dds5_enamine35968,-7.331
ab_enamine10593,-8.301
dds5_enamine17481,-6.46
fda_enamine792,-7.586
dds5_enamine8138,-7.009
dds5_enamine45710,-8.04
hinge_enamine11275,-7.834
ab_enamine3634,-7.823
dds1_enamine3644,-6.807
hinge_enamine5589,-6.862
hinge_enamine23392,-7.523
hinge_enamine3046,-6.317
hinge_enamine13609,-7.173
hinge_enamine15362,-7.403
hinge_enamine13775,-9.551
hinge_enamine22298,-6.796
dds5_enamine37791,-6.099
dds5_enamine9497,-7.319
ab_enamine9778,-6.909
hinge_enamine12978,-8.129
dds5_enamine5794,-7.69
CHEMBL3951439,-8.312
dds5_enamine6889,-8.186
dds5_enamine40781,-7.376
ab_enamine5513,-7.33
dds5_enamine3011,-7.735
dds5_enamine46908,-7.545
dds5_enamine31613,-6.781
dds5_enamine32278,-7.043
dds5_enamine24865,-6.695
dds5_enamine46933,-8.2
dds5_enamine40987,-8.47
dds5_enamine5155,-8.034
ab_enamine4282,-7.497
dds5_enamine46503,-6.426
hinge_enamine6116,-7.973
dds5_enamine30383,-7.415
dds1_enamine7487,-7.155
ab_enamine2684,-5.984
ab_enamine28025,-7.239
ab_enamine13764,-6.443
dds5_enamine23247,-6.997
ab_enamine4632,-6.475
dds5_enamine9085,-6.67
psl_enamine2481,-7.611
dds5_enamine43860,-6.563
dds5_enamine8786,-7.116
dds5_enamine273,-7.12
dds5_enamine3644,-6.679
hinge_enamine18009,-7.724
dds1_enamine8922,-7.357
ab_enamine14732,-5.974
psl_enamine1519,-8.115
hinge_enamine17562,-7.697
ab_enamine10096,-7.186
dds5_enamine7481,-9.12
hinge_enamine6851,-6.714
psl_enamine2269,-6.829
ab_enamine18089,-7.563
dds5_enamine43213,-8.486
dds5_enamine29186,-7.178
dds1_enamine4368,-6.064
dds5_enamine48898,-6.962
dds5_enamine10977,-7.268
dds5_enamine45245,-8.556
ab_enamine26585,-6.831
dds5_enamine14607,-7.884
dds5_enamine25577,-8.059
dds5_enamine23823,-6.714
dds5_enamine33770,-6.992
dds1_enamine1565,-6.77
hinge_enamine17159,-8.19
dds5_enamine17490,-6.758
dds5_enamine45175,-5.463
ab_enamine8740,-7.2
hinge_enamine19925,-8.06
ab_enamine24397,-6.302
dds5_enamine45100,-8.048
hinge_enamine10910,-7.463
dds5_enamine11279,-6.373
ab_enamine18387,-6.115
dds1_enamine7071,-7.966
hinge_enamine11075,-7.192
ab_enamine10401,-6.87
ab_enamine9976,-7.565
ab_enamine7324,-6.706
dds1_enamine3571,-7.911
dds1_enamine1030,-6.846
ab_enamine13520,-7.118
dds5_enamine47612,-7.186
hinge_enamine20741,-10.2
dds5_enamine10099,-7.108
psl_enamine1909,-8.37
CHEMBL3683259,-7.543
hinge_enamine10901,-8.22
ab_enamine15791,-7.74
ab_enamine20763,-7.319
dds5_enamine40895,-6.939
dds5_enamine33533,-5.652
dds1_enamine9254,-7.427
ab_enamine25012,-7.681
psl_enamine3785,-6.543
ab_enamine14304,-6.891
dds5_enamine47113,-6.704
hinge_enamine18800,-9.378
dds5_enamine33113,-7.574
dds5_enamine35768,-7.451
hinge_enamine4152,-9.386
dds5_enamine516,-6.931
hinge_enamine2937,-8.416
dds5_enamine24635,-6.247
ab_enamine27912,-8.73
ab_enamine25100,-7.881
dds5_enamine45723,-8.114
dds5_enamine8891,-8.048
dds5_enamine13026,-6.107
hinge_enamine1704,-7.395
hinge_enamine20771,-8.411
hinge_enamine17458,-8.003
dds5_enamine21152,-8.595
hinge_enamine15866,-7.967
dds5_enamine30338,-8.235
dds5_enamine23229,-7.488
dds5_enamine2722,-6.656
ab_enamine13730,-8.934
ab_enamine10772,-8.062
ab_enamine6374,-6.228
dds5_enamine19486,-7.418
ab_enamine20097,-7.058
dds5_enamine909,-7.809
ab_enamine9147,-7.672
dds5_enamine5080,-8.697
dds5_enamine9553,-6.974
dds5_enamine25621,-6.45
ab_enamine23572,-6.742
hinge_enamine553,-7.37
ab_enamine7971,-7.965
dds5_enamine9143,-7.898
dds5_enamine13657,-7.906
ab_enamine9788,-6.965
dds1_enamine10227,-8.144
dds1_enamine2010,-7.029
ab_enamine26675,-9.069
hinge_enamine16941,-6.916
ab_enamine7792,-5.394
hinge_enamine6310,-8.261
hinge_enamine13180,-8.121
dds5_enamine29562,-7.857
dds5_enamine35109,-7.894
hinge_enamine16663,-8.115
ab_enamine1330,-6.383
hinge_enamine13591,-7.62
dds5_enamine43728,-6.023
hinge_enamine20957,-7.321
dds5_enamine14378,-8.095
hinge_enamine7682,-7.318
dds1_enamine9301,-7.443
hinge_enamine19142,-7.824
ab_enamine14870,-6.85
hinge_enamine13550,-8.606
psl_enamine1037,-6.826
hinge_enamine18547,-7.746
ab_enamine20509,-6.336
hinge_enamine16955,-7.612
dds5_enamine29119,-9.155
dds5_enamine3524,-8.015
hinge_enamine10958,-7.237
ab_enamine4527,-6.035
ab_enamine9470,-8.396
dds1_enamine7249,-8.059
dds5_enamine47683,-7.673
hinge_enamine23013,-7.79
dds5_enamine48351,-6.296
dds5_enamine24270,-7.785
ab_enamine22412,-7.255
dds5_enamine22016,-7.411
ab_enamine9456,-6.499
ab_enamine18470,-7.842
ab_enamine5712,-7.134
ab_enamine16934,-6.639
dds5_enamine27816,-7.52
dds5_enamine14778,-6.268
ab_enamine2792,-6.749
dds5_enamine42346,-7.138
dds5_enamine25758,-8.063
dds5_enamine19686,-8.967
ab_enamine17044,-6.889
ab_enamine1801,-6.88
ab_enamine24852,-7.174
dds5_enamine5701,-7.791
dds1_enamine8267,-8.404
ab_enamine7575,-8.229
dds5_enamine12665,-6.383
ab_enamine21094,-6.76
dds5_enamine2520,-7.427
dds5_enamine22195,-7.208
hinge_enamine13135,-8.382
dds5_enamine30225,-6.924
ab_enamine7304,-7.968
dds5_enamine38824,-6.555
dds5_enamine19706,-7.953
hinge_enamine17735,-9.274
hinge_enamine19753,-7.449
ab_enamine1740,-7.786
hinge_enamine2120,-7.265
dds1_enamine1645,-7.878
dds5_enamine15837,-6.461
ab_enamine20789,-7.276
hinge_enamine18284,-7.999
dds5_enamine48982,-8.03
ab_enamine19735,-8.282
dds5_enamine26623,-7.368
ab_enamine13390,-6.358
hinge_enamine7013,-8.516
dds1_enamine2903,-7.146
dds1_enamine8968,-7.54
hinge_enamine3413,-7.616
ab_enamine20241,-7.347
dds5_enamine12700,-6.617
hinge_enamine11857,-7.731
dds5_enamine29985,-5.917
dds5_enamine5899,-6.066
