Name,SMILES,Affinity
hinge_enamine13322,O=C(Nc1ncc(s1)C1CCNCC1)c1cc(Oc2ccccc2)ccn1,-9.803
hinge_enamine9927,Fc1ccc(cc1F)S(=O)(=O)Nc1ccc(NC(=O)c2cccc3cccnc23)cc1,-9.802
dds5_enamine43638,FC(F)(F)c1cc(NC(=O)c2cc3CS(=O)(=O)CCc3nc2Cl)ccc1c1ccccc1,-9.801
CHEMBL2143592,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,-9.798
dds5_enamine28060,O=C(CNC(=O)c1ccc2cccnc2c1)Nc1cccc2c(=O)[nH][nH]c(=O)c12,-9.794
hinge_enamine17527,O=C(Nc1nnc2CCCCn12)c1cccc(c1)c1ncn[nH]1,-9.794
psl_enamine1969,Cc1cc(NC(=O)COC(=O)c2oc3c(ccc4ccccc34)c2C)no1,-9.791
dds5_enamine48745,Fc1cccc(c1)c1noc(n1)C1CCCN(C1)C(=O)c1cccc2CNCc12,-9.789
dds1_enamine860,O=C(NCc1ncccn1)c1ccc2C(=O)OC(Cc2c1)c1ccccc1,-9.788
hinge_enamine15350,Cc1noc2nc(cc(C(=O)N3CCc4ccccc4C3)c12)c1ccc(F)cc1,-9.788
ab_enamine25589,[O-][N+](=O)c1cccc2cc([nH]c12)C(=O)NCC1(CCOCC1)c1ccc(F)cc1,-9.787
